,resultId,grid,positionOrder,fastestLap,fastestLapTime,fastestLapSpeed,surname,status,year,name_x,name_y
8325,20342,19,20,11.0,02:07.1,178.467,Glock,Gearbox,2010,Bahrain Grand Prix,Virgin
8326,20345,22,23,2.0,02:09.4,175.295,di Grassi,Hydraulics,2010,Bahrain Grand Prix,Virgin
8327,20362,24,16,17.0,01:36.6,197.613,di Grassi,Hydraulics,2010,Australian Grand Prix,Virgin
8328,20361,23,15,37.0,01:34.2,202.597,Glock,Suspension,2010,Australian Grand Prix,Virgin
8329,20393,16,23,2.0,01:46.4,187.566,Glock,Spun off,2010,Malaysian Grand Prix,Virgin
8330,20384,24,14,28.0,01:43.2,193.315,di Grassi,+3 Laps,2010,Malaysian Grand Prix,Virgin
8331,20418,19,24,,,,Glock,Engine,2010,Chinese Grand Prix,Virgin
8332,20413,22,19,7.0,01:53.2,173.376,di Grassi,Clutch,2010,Chinese Grand Prix,Virgin
8333,20462,21,20,19.0,01:22.3,146.179,di Grassi,Wheel,2010,Monaco Grand Prix,Virgin
8334,20463,20,21,11.0,01:20.8,148.857,Glock,Track rod,2010,Monaco Grand Prix,Virgin
8335,20484,21,18,48.0,01:32.3,208.278,Glock,+3 Laps,2010,Turkish Grand Prix,Virgin
8336,20485,23,19,55.0,01:33.3,206.062,di Grassi,+3 Laps,2010,Turkish Grand Prix,Virgin
8337,20509,23,19,49.0,01:21.9,191.605,di Grassi,+5 Laps,2010,Canadian Grand Prix,Virgin
8338,20510,21,20,43.0,01:21.7,192.234,Glock,Mechanical,2010,Canadian Grand Prix,Virgin
8339,20531,21,17,45.0,01:42.4,190.485,di Grassi,+1 Lap,2010,European Grand Prix,Virgin
8340,20533,22,19,48.0,01:42.3,190.662,Glock,+2 Laps,2010,European Grand Prix,Virgin
8341,20556,19,18,49.0,01:36.4,219.961,Glock,+2 Laps,2010,British Grand Prix,Virgin
8342,20562,22,24,7.0,01:40.6,210.725,di Grassi,Hydraulics,2010,British Grand Prix,Virgin
8343,20583,24,21,49.0,01:20.7,204.037,di Grassi,Gearbox,2010,German Grand Prix,Virgin
8344,20580,23,18,62.0,01:18.2,210.538,Glock,+3 Laps,2010,German Grand Prix,Virgin
8345,20628,20,18,31.0,01:55.3,218.745,Glock,+1 Lap,2010,Belgian Grand Prix,Virgin
8346,20627,22,17,25.0,01:55.7,217.919,di Grassi,+1 Lap,2010,Belgian Grand Prix,Virgin
8347,20696,22,14,51.0,01:39.8,209.443,Glock,+2 Laps,2010,Japanese Grand Prix,Virgin
8348,20706,21,24,,,,di Grassi,Suspension,2010,Japanese Grand Prix,Virgin
8349,20725,19,19,29.0,01:58.1,171.157,Glock,Collision,2010,Korean Grand Prix,Virgin
8350,20727,22,21,25.0,02:02.6,164.83,di Grassi,Accident,2010,Korean Grand Prix,Virgin
8351,20750,17,20,66.0,01:17.7,199.657,Glock,+2 Laps,2010,Brazilian Grand Prix,Virgin
8352,20753,21,23,60.0,01:16.8,202.071,di Grassi,+9 Laps,2010,Brazilian Grand Prix,Virgin
8353,20776,21,22,39.0,01:46.8,187.148,Glock,Gearbox,2010,Abu Dhabi Grand Prix,Virgin
8354,20772,22,18,50.0,01:46.1,188.402,di Grassi,+2 Laps,2010,Abu Dhabi Grand Prix,Virgin
8355,20792,22,14,44.0,01:34.5,201.969,d'Ambrosio,+4 Laps,2011,Australian Grand Prix,Virgin
8356,20793,21,15,48.0,01:35.8,199.3,Glock,+9 Laps,2011,Australian Grand Prix,Virgin
8357,20819,22,19,41.0,01:45.3,189.421,d'Ambrosio,Accident,2011,Malaysian Grand Prix,Virgin
8358,20816,21,16,50.0,01:45.4,189.401,Glock,+2 Laps,2011,Malaysian Grand Prix,Virgin
8359,20845,22,21,,,,Glock,+2 Laps,2011,Chinese Grand Prix,Virgin
8360,20844,21,20,,,,d'Ambrosio,+2 Laps,2011,Chinese Grand Prix,Virgin
8361,20872,21,24,,,,Glock,Gearbox,2011,Turkish Grand Prix,Virgin
8362,20868,23,20,55.0,01:35.0,202.343,d'Ambrosio,+2 Laps,2011,Turkish Grand Prix,Virgin
8363,20892,23,20,36.0,01:32.5,181.071,d'Ambrosio,+4 Laps,2011,Spanish Grand Prix,Virgin
8364,20891,20,19,40.0,01:31.6,182.877,Glock,+3 Laps,2011,Spanish Grand Prix,Virgin
8365,20919,20,23,30.0,01:22.1,146.451,Glock,Suspension,2011,Monaco Grand Prix,Virgin
8366,20911,21,15,75.0,01:21.4,147.731,d'Ambrosio,+3 Laps,2011,Monaco Grand Prix,Virgin
8367,20964,21,21,49.0,01:46.6,182.957,Glock,+2 Laps,2011,European Grand Prix,Virgin
8368,20965,23,22,51.0,01:47.2,182.042,d'Ambrosio,+2 Laps,2011,European Grand Prix,Virgin
8369,20983,20,16,49.0,01:39.8,212.477,Glock,+2 Laps,2011,British Grand Prix,Virgin
8370,20984,22,17,30.0,01:40.6,210.894,d'Ambrosio,+2 Laps,2011,British Grand Prix,Virgin
8371,21008,19,17,57.0,01:40.0,185.361,Glock,+3 Laps,2011,German Grand Prix,Virgin
8372,21009,21,18,57.0,01:39.8,185.723,d'Ambrosio,+3 Laps,2011,German Grand Prix,Virgin
8373,21032,20,17,59.0,01:28.0,179.177,Glock,+4 Laps,2011,Hungarian Grand Prix,Virgin
8374,21034,24,19,58.0,01:29.1,177.073,d'Ambrosio,+5 Laps,2011,Hungarian Grand Prix,Virgin
8375,21084,22,21,,,,d'Ambrosio,Gearbox,2011,Italian Grand Prix,Virgin
8376,21078,21,15,51.0,01:30.8,229.721,Glock,+2 Laps,2011,Italian Grand Prix,Virgin
8377,21111,21,24,6.0,02:00.4,151.669,Glock,Accident,2011,Singapore Grand Prix,Virgin
8378,21105,22,18,22.0,01:58.7,153.817,d'Ambrosio,+2 Laps,2011,Singapore Grand Prix,Virgin
8379,21131,21,20,46.0,01:41.7,205.549,Glock,+2 Laps,2011,Japanese Grand Prix,Virgin
8380,21132,20,21,45.0,01:41.8,205.367,d'Ambrosio,+2 Laps,2011,Japanese Grand Prix,Virgin
8381,21153,21,18,53.0,01:44.5,193.368,Glock,+1 Lap,2011,Korean Grand Prix,Virgin
8382,21155,22,20,53.0,01:44.7,192.981,d'Ambrosio,+1 Lap,2011,Korean Grand Prix,Virgin
8383,21182,22,23,2.0,02:09.0,143.014,Glock,Collision,2011,Indian Grand Prix,Virgin
8384,21175,21,16,51.0,01:32.0,200.565,d'Ambrosio,+3 Laps,2011,Indian Grand Prix,Virgin
8385,21206,21,23,16.0,01:51.2,179.812,d'Ambrosio,Brakes,2011,Abu Dhabi Grand Prix,Virgin
8386,21202,19,19,42.0,01:48.1,184.987,Glock,+2 Laps,2011,Abu Dhabi Grand Prix,Virgin
8387,20651,24,17,50.0,01:27.8,237.62,Glock,+2 Laps,2010,Italian Grand Prix,Virgin
8388,20654,21,20,46.0,01:28.2,236.526,di Grassi,+3 Laps,2010,Italian Grand Prix,Virgin
8389,20673,20,15,55.0,01:52.5,162.317,di Grassi,+2 Laps,2010,Singapore Grand Prix,Virgin
8390,20675,18,17,38.0,01:53.6,160.822,Glock,Hydraulics,2010,Singapore Grand Prix,Virgin
8391,20935,21,16,68.0,01:24.6,185.596,Glock,+1 Lap,2011,Canadian Grand Prix,Virgin
8392,20934,23,15,68.0,01:22.5,190.309,d'Ambrosio,+1 Lap,2011,Canadian Grand Prix,Virgin
8393,21057,19,18,37.0,01:56.5,216.358,Glock,+1 Lap,2011,Belgian Grand Prix,Virgin
8394,21056,20,17,38.0,01:56.3,216.769,d'Ambrosio,+1 Lap,2011,Belgian Grand Prix,Virgin
8395,20437,23,19,47.0,01:29.9,186.398,di Grassi,+4 Laps,2010,Spanish Grand Prix,Virgin
8396,20436,22,18,60.0,01:29.8,186.664,Glock,+3 Laps,2010,Spanish Grand Prix,Virgin
8397,20604,21,18,62.0,01:27.3,180.686,di Grassi,+4 Laps,2010,Hungarian Grand Prix,Virgin
8398,20602,18,16,59.0,01:27.7,179.889,Glock,+3 Laps,2010,Hungarian Grand Prix,Virgin
8399,21231,24,24,14.0,01:21.8,189.7,Glock,Retired,2011,Brazilian Grand Prix,Virgin
8400,21226,23,19,60.0,01:19.9,194.142,d'Ambrosio,+3 Laps,2011,Brazilian Grand Prix,Virgin
8401,20337,21,15,47.0,02:02.7,184.81,Kovalainen,+2 Laps,2010,Bahrain Grand Prix,Lotus
8402,20339,20,17,34.0,02:02.9,184.465,Trulli,Hydraulics,2010,Bahrain Grand Prix,Lotus
8403,20359,19,13,52.0,01:33.6,203.878,Kovalainen,+2 Laps,2010,Australian Grand Prix,Lotus
8404,20370,20,24,,,,Trulli,Hydraulics,2010,Australian Grand Prix,Lotus
8405,20388,15,18,44.0,01:42.7,194.299,Kovalainen,+10 Laps,2010,Malaysian Grand Prix,Lotus
8406,20387,18,17,31.0,01:43.8,192.329,Trulli,+5 Laps,2010,Malaysian Grand Prix,Lotus
8407,20408,21,14,14.0,01:47.1,183.156,Kovalainen,+1 Lap,2010,Chinese Grand Prix,Lotus
8408,20412,20,18,14.0,01:49.7,178.925,Trulli,Hydraulics,2010,Chinese Grand Prix,Lotus
8409,20457,19,15,69.0,01:19.3,151.55,Trulli,Collision,2010,Monaco Grand Prix,Lotus
8410,20458,18,16,57.0,01:18.4,153.365,Kovalainen,Steering,2010,Monaco Grand Prix,Lotus
8411,20489,20,23,26.0,01:34.4,203.647,Kovalainen,Hydraulics,2010,Turkish Grand Prix,Lotus
8412,20490,19,24,26.0,01:34.5,203.432,Trulli,Hydraulics,2010,Turkish Grand Prix,Lotus
8413,20511,20,21,38.0,01:20.8,194.323,Trulli,Brakes,2010,Canadian Grand Prix,Lotus
8414,20506,19,16,65.0,01:20.7,194.653,Kovalainen,+2 Laps,2010,Canadian Grand Prix,Lotus
8415,20537,20,23,8.0,01:46.1,183.816,Kovalainen,Collision,2010,European Grand Prix,Lotus
8416,20535,19,21,53.0,01:41.8,191.691,Trulli,+4 Laps,2010,European Grand Prix,Lotus
8417,20555,18,17,48.0,01:36.3,220.336,Kovalainen,+1 Lap,2010,British Grand Prix,Lotus
8418,20554,21,16,44.0,01:36.5,219.724,Trulli,+1 Lap,2010,British Grand Prix,Lotus
8419,20582,18,20,51.0,01:20.7,204.135,Kovalainen,Collision,2010,German Grand Prix,Lotus
8420,20585,17,23,2.0,02:14.5,122.47,Trulli,Gearbox,2010,German Grand Prix,Lotus
8421,20626,13,16,23.0,01:55.8,217.746,Kovalainen,+1 Lap,2010,Belgian Grand Prix,Lotus
8422,20629,15,19,24.0,01:55.1,219.059,Trulli,+1 Lap,2010,Belgian Grand Prix,Lotus
8423,20694,20,12,51.0,01:37.6,214.148,Kovalainen,+1 Lap,2010,Japanese Grand Prix,Lotus
8424,20695,19,13,28.0,01:39.7,209.66,Trulli,+2 Laps,2010,Japanese Grand Prix,Lotus
8425,20719,21,13,43.0,01:55.0,175.746,Kovalainen,+1 Lap,2010,Korean Grand Prix,Lotus
8426,20728,18,22,20.0,02:05.2,161.503,Trulli,Hydraulics,2010,Korean Grand Prix,Lotus
8427,20748,20,18,69.0,01:17.2,201.039,Kovalainen,+2 Laps,2010,Brazilian Grand Prix,Lotus
8428,20749,18,19,69.0,01:17.3,200.636,Trulli,+2 Laps,2010,Brazilian Grand Prix,Lotus
8429,20771,20,17,52.0,01:45.4,189.739,Kovalainen,+1 Lap,2010,Abu Dhabi Grand Prix,Lotus
8430,20775,19,21,42.0,01:46.0,188.663,Trulli,Rear wing,2010,Abu Dhabi Grand Prix,Lotus
8431,20791,20,13,52.0,01:32.6,206.275,Trulli,+2 Laps,2011,Australian Grand Prix,Lotus
8432,20796,19,18,19.0,01:34.9,201.129,Kovalainen,Water leak,2011,Australian Grand Prix,Lotus
8433,20815,19,15,43.0,01:43.7,192.47,Kovalainen,+1 Lap,2011,Malaysian Grand Prix,Lotus
8434,20820,20,20,23.0,01:45.3,189.54,Trulli,Clutch,2011,Malaysian Grand Prix,Lotus
8435,20840,19,16,,,,Kovalainen,+1 Lap,2011,Chinese Grand Prix,Lotus
8436,20843,20,19,,,,Trulli,+1 Lap,2011,Chinese Grand Prix,Lotus
8437,20866,19,18,49.0,01:32.9,206.939,Trulli,+1 Lap,2011,Turkish Grand Prix,Lotus
8438,20867,18,19,55.0,01:32.7,207.312,Kovalainen,+2 Laps,2011,Turkish Grand Prix,Lotus
8439,20895,15,23,34.0,01:30.6,184.93,Kovalainen,Accident,2011,Spanish Grand Prix,Lotus
8440,20890,18,18,34.0,01:30.8,184.594,Trulli,+2 Laps,2011,Spanish Grand Prix,Lotus
8441,20910,17,14,54.0,01:20.7,149.036,Kovalainen,+2 Laps,2011,Monaco Grand Prix,Lotus
8442,20909,18,13,66.0,01:21.3,147.938,Trulli,+2 Laps,2011,Monaco Grand Prix,Lotus
8443,20962,19,19,44.0,01:45.1,185.697,Kovalainen,+2 Laps,2011,European Grand Prix,Lotus
8444,20963,20,20,28.0,01:46.2,183.681,Trulli,+2 Laps,2011,European Grand Prix,Lotus
8445,20991,17,24,2.0,02:10.4,162.629,Kovalainen,Gearbox,2011,British Grand Prix,Lotus
8446,20990,21,23,9.0,01:55.5,183.629,Trulli,Oil leak,2011,British Grand Prix,Lotus
8447,21011,20,20,56.0,01:40.4,184.525,Chandhok,+4 Laps,2011,German Grand Prix,Lotus
8448,21007,18,16,54.0,01:39.1,187.105,Kovalainen,+2 Laps,2011,German Grand Prix,Lotus
8449,21036,18,21,54.0,01:27.1,180.972,Kovalainen,Water leak,2011,Hungarian Grand Prix,Lotus
8450,21039,19,24,16.0,01:35.3,165.577,Trulli,Oil leak,2011,Hungarian Grand Prix,Lotus
8451,21076,20,13,50.0,01:29.6,232.653,Kovalainen,+2 Laps,2011,Italian Grand Prix,Lotus
8452,21077,19,14,50.0,01:29.8,232.171,Trulli,+2 Laps,2011,Italian Grand Prix,Lotus
8453,21109,20,22,25.0,01:57.1,155.924,Trulli,Gearbox,2011,Singapore Grand Prix,Lotus
8454,21103,19,16,56.0,01:54.1,160.111,Kovalainen,+2 Laps,2011,Singapore Grand Prix,Lotus
8455,21129,18,18,50.0,01:39.3,210.532,Kovalainen,Finished,2011,Japanese Grand Prix,Lotus
8456,21130,19,19,49.0,01:39.6,209.973,Trulli,Finished,2011,Japanese Grand Prix,Lotus
8457,21149,19,14,52.0,01:42.5,197.294,Kovalainen,+1 Lap,2011,Korean Grand Prix,Lotus
8458,21152,20,17,46.0,01:43.0,196.235,Trulli,+1 Lap,2011,Korean Grand Prix,Lotus
8459,21173,18,14,58.0,01:30.3,204.332,Kovalainen,+2 Laps,2011,Indian Grand Prix,Lotus
8460,21178,19,19,52.0,01:31.7,201.219,Trulli,+5 Laps,2011,Indian Grand Prix,Lotus
8461,21200,17,17,50.0,01:46.6,187.547,Kovalainen,+1 Lap,2011,Abu Dhabi Grand Prix,Lotus
8462,21201,18,18,36.0,01:47.4,186.091,Trulli,+2 Laps,2011,Abu Dhabi Grand Prix,Lotus
8463,20655,17,21,30.0,01:29.0,234.278,Trulli,Engine,2010,Italian Grand Prix,Lotus
8464,20652,18,18,50.0,01:27.8,237.466,Kovalainen,+2 Laps,2010,Italian Grand Prix,Lotus
8465,20674,19,16,53.0,01:53.1,161.544,Kovalainen,Engine,2010,Singapore Grand Prix,Lotus
8466,20681,21,23,20.0,01:56.4,156.915,Trulli,Hydraulics,2010,Singapore Grand Prix,Lotus
8467,20936,18,17,67.0,01:22.2,190.916,Trulli,+1 Lap,2011,Canadian Grand Prix,Lotus
8468,20942,19,23,16.0,01:38.5,159.451,Kovalainen,Transmission,2011,Canadian Grand Prix,Lotus
8469,21054,16,15,35.0,01:54.1,221.08,Kovalainen,+1 Lap,2011,Belgian Grand Prix,Lotus
8470,21053,18,14,38.0,01:54.6,220.076,Trulli,+1 Lap,2011,Belgian Grand Prix,Lotus
8471,20442,20,24,,,,Kovalainen,Gearbox,2010,Spanish Grand Prix,Lotus
8472,20435,18,17,56.0,01:29.6,187.106,Trulli,+3 Laps,2010,Spanish Grand Prix,Lotus
8473,20600,19,14,64.0,01:27.5,180.335,Kovalainen,+3 Laps,2010,Hungarian Grand Prix,Lotus
8474,20601,20,15,58.0,01:27.4,180.393,Trulli,+3 Laps,2010,Hungarian Grand Prix,Lotus
8475,21223,19,16,69.0,01:18.0,198.818,Kovalainen,+2 Laps,2011,Brazilian Grand Prix,Lotus
8476,21225,20,18,47.0,01:18.6,197.368,Trulli,+2 Laps,2011,Brazilian Grand Prix,Lotus
8477,20340,14,18,27.0,02:01.6,186.406,de la Rosa,Hydraulics,2010,Bahrain Grand Prix,Sauber
8478,20344,16,22,4.0,02:05.0,181.347,Kobayashi,Hydraulics,2010,Bahrain Grand Prix,Sauber
8479,20358,14,12,54.0,01:30.6,210.745,de la Rosa,Finished,2010,Australian Grand Prix,Sauber
8480,20369,16,23,,,,Kobayashi,Collision,2010,Australian Grand Prix,Sauber
8481,20394,12,24,,,,de la Rosa,Engine,2010,Malaysian Grand Prix,Sauber
8482,20392,9,22,6.0,01:43.3,193.098,Kobayashi,Engine,2010,Malaysian Grand Prix,Sauber
8483,20416,15,22,,,,Kobayashi,Accident,2010,Chinese Grand Prix,Sauber
8484,20414,17,20,6.0,01:47.7,182.14,de la Rosa,Technical,2010,Chinese Grand Prix,Sauber
8485,20461,16,19,24.0,01:18.8,152.637,Kobayashi,Gearbox,2010,Monaco Grand Prix,Sauber
8486,20464,15,22,21.0,01:19.3,151.684,de la Rosa,Hydraulics,2010,Monaco Grand Prix,Sauber
8487,20477,13,11,50.0,01:30.4,212.525,de la Rosa,Finished,2010,Turkish Grand Prix,Sauber
8488,20476,10,10,42.0,01:30.9,211.426,Kobayashi,Finished,2010,Turkish Grand Prix,Sauber
8489,20514,18,24,,,,Kobayashi,Accident,2010,Canadian Grand Prix,Sauber
8490,20512,17,22,21.0,01:20.6,194.846,de la Rosa,Engine,2010,Canadian Grand Prix,Sauber
8491,20526,16,12,56.0,01:40.4,194.248,de la Rosa,Finished,2010,European Grand Prix,Sauber
8492,20521,18,7,57.0,01:39.5,196.03,Kobayashi,Finished,2010,European Grand Prix,Sauber
8493,20544,12,6,52.0,01:33.6,226.678,Kobayashi,Finished,2010,British Grand Prix,Sauber
8494,20560,9,22,23.0,01:35.9,221.182,de la Rosa,Collision,2010,British Grand Prix,Sauber
8495,20576,14,14,61.0,01:16.5,215.171,de la Rosa,+1 Lap,2010,German Grand Prix,Sauber
8496,20573,12,11,63.0,01:17.1,213.571,Kobayashi,+1 Lap,2010,German Grand Prix,Sauber
8497,20621,24,11,31.0,01:52.5,224.054,de la Rosa,Finished,2010,Belgian Grand Prix,Sauber
8498,20618,17,8,29.0,01:51.7,225.634,Kobayashi,Finished,2010,Belgian Grand Prix,Sauber
8499,20690,11,8,52.0,01:35.5,218.854,Heidfeld,Finished,2010,Japanese Grand Prix,Sauber
8500,20689,14,7,50.0,01:34.5,221.251,Kobayashi,Finished,2010,Japanese Grand Prix,Sauber
8501,20715,13,9,42.0,01:53.3,178.469,Heidfeld,Finished,2010,Korean Grand Prix,Sauber
8502,20714,12,8,42.0,01:53.1,178.748,Kobayashi,Finished,2010,Korean Grand Prix,Sauber
8503,20747,15,17,68.0,01:15.1,206.644,Heidfeld,+1 Lap,2010,Brazilian Grand Prix,Sauber
8504,20740,12,10,65.0,01:14.7,207.529,Kobayashi,+1 Lap,2010,Brazilian Grand Prix,Sauber
8505,20765,14,11,52.0,01:42.7,194.738,Heidfeld,Finished,2010,Abu Dhabi Grand Prix,Sauber
8506,20768,12,14,53.0,01:42.7,194.624,Kobayashi,Finished,2010,Abu Dhabi Grand Prix,Sauber
8507,20799,9,21,51.0,01:30.4,211.218,Kobayashi,Disqualified,2011,Australian Grand Prix,Sauber
8508,20800,13,22,39.0,01:30.0,212.209,PÌ©rez,Disqualified,2011,Australian Grand Prix,Sauber
8509,20807,10,7,39.0,01:42.1,195.453,Kobayashi,Finished,2011,Malaysian Grand Prix,Sauber
8510,20821,16,21,19.0,01:43.3,193.177,PÌ©rez,Accident,2011,Malaysian Grand Prix,Sauber
8511,20834,13,10,,,,Kobayashi,Finished,2011,Chinese Grand Prix,Sauber
8512,20841,12,17,,,,PÌ©rez,+1 Lap,2011,Chinese Grand Prix,Sauber
8513,20858,24,10,45.0,01:31.0,211.085,Kobayashi,Finished,2011,Turkish Grand Prix,Sauber
8514,20862,15,14,46.0,01:30.8,211.645,PÌ©rez,+1 Lap,2011,Turkish Grand Prix,Sauber
8515,20882,14,10,52.0,01:27.6,191.268,Kobayashi,+1 Lap,2011,Spanish Grand Prix,Sauber
8516,20881,12,9,55.0,01:27.2,192.075,PÌ©rez,+1 Lap,2011,Spanish Grand Prix,Sauber
8517,20901,12,5,76.0,01:18.3,153.547,Kobayashi,Finished,2011,Monaco Grand Prix,Sauber
8518,23541,0,24,,,,PÌ©rez,Injury,2011,Monaco Grand Prix,Sauber
8519,20959,14,16,42.0,01:43.5,188.456,Kobayashi,+1 Lap,2011,European Grand Prix,Sauber
8520,20954,16,11,41.0,01:43.9,187.672,PÌ©rez,+1 Lap,2011,European Grand Prix,Sauber
8521,20974,12,7,35.0,01:36.7,219.413,PÌ©rez,Finished,2011,British Grand Prix,Sauber
8522,20989,8,22,23.0,01:40.7,210.595,Kobayashi,Engine,2011,British Grand Prix,Sauber
8523,21000,17,9,50.0,01:36.7,191.733,Kobayashi,+1 Lap,2011,German Grand Prix,Sauber
8524,21002,15,11,53.0,01:37.0,190.994,PÌ©rez,+1 Lap,2011,German Grand Prix,Sauber
8525,21026,13,11,65.0,01:24.7,186.284,Kobayashi,+1 Lap,2011,Hungarian Grand Prix,Sauber
8526,21030,10,15,67.0,01:25.0,185.55,PÌ©rez,+2 Laps,2011,Hungarian Grand Prix,Sauber
8527,21081,17,18,21.0,01:30.0,231.72,Kobayashi,Gearbox,2011,Italian Grand Prix,Sauber
8528,21080,15,17,29.0,01:29.4,233.267,PÌ©rez,Gearbox,2011,Italian Grand Prix,Sauber
8529,21097,11,10,42.0,01:54.6,159.34,PÌ©rez,+1 Lap,2011,Singapore Grand Prix,Sauber
8530,21101,17,14,56.0,01:51.3,164.043,Kobayashi,+2 Laps,2011,Singapore Grand Prix,Sauber
8531,21124,7,13,44.0,01:39.7,209.63,Kobayashi,Finished,2011,Japanese Grand Prix,Sauber
8532,21119,17,8,39.0,01:36.6,216.479,PÌ©rez,Finished,2011,Japanese Grand Prix,Sauber
8533,21150,14,15,45.0,01:42.1,198.021,Kobayashi,+1 Lap,2011,Korean Grand Prix,Sauber
8534,21151,17,16,39.0,01:42.4,197.354,PÌ©rez,+1 Lap,2011,Korean Grand Prix,Sauber
8535,21169,20,10,58.0,01:29.3,206.502,PÌ©rez,+1 Lap,2011,Indian Grand Prix,Sauber
8536,21183,17,24,,,,Kobayashi,Collision,2011,Indian Grand Prix,Sauber
8537,21193,16,10,47.0,01:43.5,193.143,Kobayashi,+1 Lap,2011,Abu Dhabi Grand Prix,Sauber
8538,21194,11,11,41.0,01:44.6,191.213,PÌ©rez,+1 Lap,2011,Abu Dhabi Grand Prix,Sauber
8539,21237,13,6,55.0,01:30.6,210.668,Kobayashi,Finished,2012,Australian Grand Prix,Sauber
8540,21239,22,8,46.0,01:30.8,210.151,PÌ©rez,Finished,2012,Australian Grand Prix,Sauber
8541,21257,9,2,54.0,01:41.0,197.531,PÌ©rez,Finished,2012,Malaysian Grand Prix,Sauber
8542,21278,17,23,44.0,01:44.2,191.501,Kobayashi,Retired,2012,Malaysian Grand Prix,Sauber
8543,21289,3,10,40.0,01:40.0,196.314,Kobayashi,Finished,2012,Chinese Grand Prix,Sauber
8544,21290,8,11,37.0,01:41.1,194.156,PÌ©rez,Finished,2012,Chinese Grand Prix,Sauber
8545,21316,12,13,54.0,01:36.7,201.48,Kobayashi,Finished,2012,Bahrain Grand Prix,Sauber
8546,21314,8,11,39.0,01:38.1,198.512,PÌ©rez,Finished,2012,Bahrain Grand Prix,Sauber
8547,21332,9,5,45.0,01:28.3,189.857,Kobayashi,Finished,2012,Spanish Grand Prix,Sauber
8548,21347,5,20,20.0,01:28.6,189.131,PÌ©rez,Wheel nut,2012,Spanish Grand Prix,Sauber
8549,21362,23,11,49.0,01:17.3,155.557,PÌ©rez,+1 Lap,2012,Monaco Grand Prix,Sauber
8550,21372,11,21,4.0,01:25.5,140.664,Kobayashi,Accident,2012,Monaco Grand Prix,Sauber
8551,21384,11,9,61.0,01:17.5,202.669,Kobayashi,Finished,2012,Canadian Grand Prix,Sauber
8552,21378,15,3,67.0,01:16.4,205.454,PÌ©rez,Finished,2012,Canadian Grand Prix,Sauber
8553,21434,17,11,48.0,01:35.5,222.12,Kobayashi,Finished,2012,British Grand Prix,Sauber
8554,21445,15,22,3.0,01:39.8,212.541,PÌ©rez,Collision,2012,British Grand Prix,Sauber
8555,21485,14,14,65.0,01:25.2,185.073,PÌ©rez,Finished,2012,Hungarian Grand Prix,Sauber
8556,21489,15,18,61.0,01:25.7,183.936,Kobayashi,+2 Laps,2012,Hungarian Grand Prix,Sauber
8557,21528,8,9,39.0,01:29.0,234.239,Kobayashi,Finished,2012,Italian Grand Prix,Sauber
8558,21521,12,2,53.0,01:27.6,238.171,PÌ©rez,Finished,2012,Italian Grand Prix,Sauber
8559,21570,3,3,52.0,01:36.7,216.233,Kobayashi,Finished,2012,Japanese Grand Prix,Sauber
8560,21589,5,22,17.0,01:39.0,211.199,PÌ©rez,Spun off,2012,Japanese Grand Prix,Sauber
8561,21602,12,11,49.0,01:42.5,197.219,PÌ©rez,Finished,2012,Korean Grand Prix,Sauber
8562,21613,13,22,3.0,01:47.1,188.799,Kobayashi,Collision damage,2012,Korean Grand Prix,Sauber
8563,21629,17,14,51.0,01:29.2,206.829,Kobayashi,Finished,2012,Indian Grand Prix,Sauber
8564,21639,8,24,17.0,01:32.2,200.091,PÌ©rez,Accident,2012,Indian Grand Prix,Sauber
8565,21674,15,11,53.0,01:40.7,197.086,PÌ©rez,Finished,2012,United States Grand Prix,Sauber
8566,21677,16,14,55.0,01:40.3,197.844,Kobayashi,+1 Lap,2012,United States Grand Prix,Sauber
8567,21724,18,13,32.0,01:31.4,208.836,GutiÌ©rrez,+1 Lap,2013,Australian Grand Prix,Sauber
8568,21733,11,22,,,,HÌ_lkenberg,Fuel system,2013,Australian Grand Prix,Sauber
8569,21741,12,8,46.0,01:40.7,198.107,HÌ_lkenberg,Finished,2013,Malaysian Grand Prix,Sauber
8570,21745,14,12,54.0,01:40.9,197.711,GutiÌ©rrez,+1 Lap,2013,Malaysian Grand Prix,Sauber
8571,21765,10,10,31.0,01:40.6,195.007,HÌ_lkenberg,Finished,2013,Chinese Grand Prix,Sauber
8572,21777,17,22,2.0,01:44.8,187.292,GutiÌ©rrez,Collision,2013,Chinese Grand Prix,Sauber
8573,21789,14,12,43.0,01:38.8,197.258,HÌ_lkenberg,Finished,2013,Bahrain Grand Prix,Sauber
8574,21795,22,18,45.0,01:38.2,198.399,GutiÌ©rrez,+1 Lap,2013,Bahrain Grand Prix,Sauber
8575,21832,11,11,29.0,01:19.9,150.576,HÌ_lkenberg,Finished,2013,Monaco Grand Prix,Sauber
8576,21834,19,13,71.0,01:18.7,152.811,GutiÌ©rrez,Finished,2013,Monaco Grand Prix,Sauber
8577,21864,9,21,40.0,01:19.1,198.588,HÌ_lkenberg,Collision,2013,Canadian Grand Prix,Sauber
8578,21863,15,20,52.0,01:19.5,197.533,GutiÌ©rrez,Accident,2013,Canadian Grand Prix,Sauber
8579,21875,14,10,48.0,01:36.0,220.882,HÌ_lkenberg,Finished,2013,British Grand Prix,Sauber
8580,21879,17,14,32.0,01:36.4,219.906,GutiÌ©rrez,Finished,2013,British Grand Prix,Sauber
